COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS2,STATUS_DATE2,STATUS_REASON
658.4765772,1927,28/02/2018,646.224463,679.9580662,TRUE,34,More Generous Investing,26/02/2016,RetirementBrokerage,TRUE,TRUE,4,01/02/2018,Active,25/02/2018,Active Client
605.6797838,1927,28/02/2018,918.5230493,4.964805227,TRUE,116,The Best Things in Life Are Not Fees,26/02/2016,RetirementPlan,TRUE,TRUE,1,01/02/2018,Active,25/02/2018,Active Client
331.5224167,1927,28/02/2018,824.7960898,296.7530709,TRUE,100,,15/04/2016,ManagedPortfolio,TRUE,FALSE,2,01/02/2018,Inactive,25/02/2018,Inactive Client
187.6822978,1927,28/02/2018,725.0906917,636.8138234,TRUE,126,The Best Things in Life Are Not Fees,26/02/2016,RetirementBasic,TRUE,TRUE,3,01/02/2018,Active,25/02/2018,Active Client
199.341179,1928,30/11/2017,161.1679861,847.7362946,TRUE,47,More Generous Investing,18/11/2017,Savings,TRUE,TRUE,1,01/11/2017,Active,18/11/2017,Active Client
712.7302918,1928,30/11/2017,100.389497,154.0720744,FALSE,0,,25/02/2018,Education,TRUE,FALSE,0,01/11/2017,Inactive,18/11/2017,Inactive Client
570.9824888,1928,30/11/2017,503.7797003,845.6630656,FALSE,0,,03/08/2018,FinancialPlan,TRUE,FALSE,2,01/11/2017,Inactive,18/11/2017,Inactive Client
94.44503845,1928,30/11/2017,643.8506842,804.3310576,TRUE,150,,25/03/2018,RetirementBrokerage,TRUE,FALSE,0,01/11/2017,Inactive,18/11/2017,Inactive Client
234.0533061,1928,30/11/2017,657.2197216,888.1498707,FALSE,0,,14/02/2018,RetirementPlan,TRUE,FALSE,4,01/11/2017,Inactive,18/11/2017,Inactive Client
942.792983,1928,30/11/2017,214.6929087,630.0347959,TRUE,136,The Best Things in Life Are Not Fees,18/11/2017,ManagedPortfolio,TRUE,TRUE,5,01/11/2017,Active,18/11/2017,Active Client
525.4743193,1928,30/11/2017,947.4411797,782.8116153,TRUE,132,,29/05/2018,RetirementBasic,TRUE,FALSE,5,01/11/2017,Inactive,18/11/2017,Inactive Client
617.532592,1929,30/06/2016,137.3063418,234.4539528,TRUE,16,More Generous Investing,19/06/2016,Cash,TRUE,TRUE,1,01/06/2016,Active,19/06/2016,Active Client
616.0932457,1929,30/06/2016,541.5205013,382.9770839,TRUE,65,A Loan With A View,19/06/2016,Brokerage,TRUE,TRUE,5,01/06/2016,Active,19/06/2016,Active Client
841.2440501,1929,30/06/2016,540.4997938,931.0020574,FALSE,0,,17/01/2018,Savings,TRUE,FALSE,5,01/06/2016,Inactive,19/06/2016,Inactive Client
394.3721021,1929,30/06/2016,957.2446529,373.761873,FALSE,0,,14/07/2017,Education,TRUE,FALSE,1,01/06/2016,Inactive,19/06/2016,Inactive Client
859.1731712,1930,30/09/2017,905.057417,875.5650734,TRUE,29,More Generous Investing,12/09/2017,Savings,TRUE,TRUE,0,01/09/2017,Active,12/09/2017,Active Client
15.35162981,1930,30/09/2017,520.9958922,68.94160248,TRUE,50,A Loan With A View,12/09/2017,Education,TRUE,TRUE,2,01/09/2017,Active,12/09/2017,Active Client
574.2457023,1930,30/09/2017,656.2815226,939.0252056,TRUE,136,The Best Things in Life Are Not Fees,12/09/2017,FinancialPlan,TRUE,TRUE,4,01/09/2017,Active,12/09/2017,Active Client
563.2082609,1930,30/09/2017,184.3354243,256.3085506,TRUE,42,More Generous Investing,12/09/2017,RetirementBasic,TRUE,TRUE,1,01/09/2017,Active,12/09/2017,Active Client
990.5033981,1931,28/02/2017,28.24683099,457.0904064,TRUE,119,A Loan With A View,21/02/2017,Cash,TRUE,TRUE,2,01/02/2017,Active,21/02/2017,Active Client
496.754022,1931,28/02/2017,766.6913105,892.2310608,TRUE,33,Now Prove It,21/02/2017,Savings,TRUE,TRUE,5,01/02/2017,Active,21/02/2017,Active Client
521.9227051,1931,28/02/2017,879.5867904,45.46697726,FALSE,0,,21/11/2017,Education,TRUE,FALSE,3,01/02/2017,Inactive,21/02/2017,Inactive Client
826.5046952,1931,28/02/2017,117.9456053,428.3618527,FALSE,0,,12/11/2017,FinancialPlan,TRUE,FALSE,5,01/02/2017,Inactive,21/02/2017,Inactive Client
28.34518897,1932,30/04/2016,483.9490633,238.8839207,TRUE,42,Now Prove It,17/04/2016,FinancialPlan,TRUE,TRUE,3,01/04/2016,Active,17/04/2016,Active Client
850.263067,1932,30/04/2016,249.1395252,248.8256399,FALSE,0,,07/11/2017,RetirementBrokerage,TRUE,FALSE,1,01/04/2016,Inactive,17/04/2016,Inactive Client
524.1683434,1932,30/04/2016,139.4178596,755.7987206,TRUE,48,Now Prove It,17/04/2016,RetirementPlan,TRUE,TRUE,5,01/04/2016,Active,17/04/2016,Active Client
554.8298681,1932,30/04/2016,394.6309274,981.1644867,TRUE,75,Now Prove It,17/04/2016,ManagedPortfolio,TRUE,TRUE,1,01/04/2016,Active,17/04/2016,Active Client
319.9368719,1933,30/11/2016,21.53319131,646.0786649,TRUE,12,Now Prove It,15/11/2016,FinancialPlan,TRUE,TRUE,4,01/11/2016,Active,15/11/2016,Active Client
352.7872628,1933,30/11/2016,829.6513922,754.4340378,FALSE,0,,19/02/2018,RetirementBrokerage,TRUE,FALSE,4,01/11/2016,Inactive,15/11/2016,Inactive Client
256.4852219,1933,30/11/2016,737.0298444,61.62221439,TRUE,68,Now Prove It,15/11/2016,RetirementPlan,TRUE,TRUE,1,01/11/2016,Active,15/11/2016,Active Client
55.20476487,1933,30/11/2016,294.3785264,892.36863,TRUE,94,Now Prove It,15/11/2016,ManagedPortfolio,TRUE,TRUE,1,01/11/2016,Active,15/11/2016,Active Client
542.0185285,1933,30/11/2016,772.6466681,153.7979767,FALSE,0,,12/02/2018,RetirementBasic,TRUE,FALSE,2,01/11/2016,Inactive,15/11/2016,Inactive Client
419.9059867,1934,31/01/2018,481.3886188,814.737195,FALSE,0,,01/06/2018,Cash,TRUE,FALSE,0,01/01/2018,Inactive,10/01/2018,Inactive Client
83.74628862,1934,31/01/2018,812.611138,705.6133141,FALSE,0,,10/03/2018,Brokerage,TRUE,FALSE,2,01/01/2018,Inactive,10/01/2018,Inactive Client
189.4802043,1934,31/01/2018,545.672972,68.02019109,TRUE,129,The Best Things in Life Are Not Fees,10/01/2018,Savings,TRUE,TRUE,3,01/01/2018,Active,10/01/2018,Active Client
403.8442924,1934,31/01/2018,221.1955655,721.3596413,TRUE,4,More Generous Investing,10/01/2018,Education,TRUE,TRUE,1,01/01/2018,Active,10/01/2018,Active Client
172.4691693,1934,31/01/2018,948.6075511,870.9171828,TRUE,67,The Best Things in Life Are Not Fees,10/01/2018,FinancialPlan,TRUE,TRUE,1,01/01/2018,Active,10/01/2018,Active Client
246.8048712,1934,31/01/2018,878.056836,980.8443262,FALSE,0,,22/05/2018,RetirementBrokerage,TRUE,FALSE,5,01/01/2018,Inactive,10/01/2018,Inactive Client
975.1243065,1934,31/01/2018,293.4623358,542.953969,FALSE,0,,03/03/2018,RetirementPlan,TRUE,FALSE,1,01/01/2018,Inactive,10/01/2018,Inactive Client
17.97977597,1934,31/01/2018,829.4966606,628.1479071,TRUE,75,Now Prove It,10/01/2018,RetirementBasic,TRUE,TRUE,5,01/01/2018,Active,10/01/2018,Active Client
884.5070257,1935,30/04/2017,787.7857629,910.6376112,FALSE,0,,21/09/2018,Cash,TRUE,FALSE,0,01/04/2017,Inactive,07/04/2017,Inactive Client
180.8033459,1935,30/04/2017,929.8477468,657.40612,TRUE,80,Now Prove It,07/04/2017,FinancialPlan,TRUE,TRUE,5,01/04/2017,Active,07/04/2017,Active Client
986.1086978,1935,30/04/2017,773.9048565,22.64816551,FALSE,0,,19/04/2018,RetirementBrokerage,TRUE,FALSE,5,01/04/2017,Inactive,07/04/2017,Inactive Client
37.01948933,1935,30/04/2017,81.70005211,991.5389068,FALSE,0,,24/04/2017,RetirementPlan,TRUE,FALSE,4,01/04/2017,Inactive,07/04/2017,Inactive Client
604.4398632,1935,30/04/2017,600.2982571,311.5580051,FALSE,0,,04/08/2018,ManagedPortfolio,TRUE,FALSE,3,01/04/2017,Inactive,07/04/2017,Inactive Client
873.3482462,1935,30/04/2017,34.57806982,504.5713439,FALSE,0,,16/04/2017,RetirementBasic,TRUE,FALSE,4,01/04/2017,Inactive,07/04/2017,Inactive Client
563.5224485,1936,31/12/2017,556.7159199,595.525123,TRUE,7,More Generous Investing,27/12/2017,FinancialPlan,TRUE,TRUE,0,01/12/2017,Active,27/12/2017,Active Client
483.0511281,1936,31/12/2017,801.1498931,309.9410444,TRUE,145,The Best Things in Life Are Not Fees,27/12/2017,RetirementBrokerage,TRUE,TRUE,1,01/12/2017,Active,27/12/2017,Active Client
959.7678614,1936,31/12/2017,570.7943675,44.62096808,TRUE,9,More Generous Investing,27/12/2017,RetirementPlan,TRUE,TRUE,2,01/12/2017,Active,27/12/2017,Active Client
117.2824859,1937,30/04/2018,153.1516066,488.9789282,TRUE,44,More Generous Investing,14/04/2018,Savings,TRUE,TRUE,2,01/04/2018,Active,14/04/2018,Active Client
90.76944646,1937,30/04/2018,887.6965321,853.5242176,TRUE,65,The Best Things in Life Are Not Fees,14/04/2018,Education,TRUE,TRUE,4,01/04/2018,Active,14/04/2018,Active Client
88.55284223,1937,30/04/2018,529.4892781,134.8351807,TRUE,3,More Generous Investing,14/04/2018,FinancialPlan,TRUE,TRUE,0,01/04/2018,Active,14/04/2018,Active Client
164.3625108,1937,30/04/2018,223.7012472,968.8042865,TRUE,29,More Generous Investing,14/04/2018,RetirementBasic,TRUE,TRUE,3,01/04/2018,Active,14/04/2018,Active Client
846.2168374,1938,30/09/2017,889.5885575,872.927288,TRUE,77,Now Prove It,10/09/2017,RetirementBrokerage,TRUE,TRUE,1,01/09/2017,Active,10/09/2017,Active Client
864.3662543,1938,30/09/2017,263.8910564,424.0974274,TRUE,101,Now Prove It,10/09/2017,RetirementPlan,TRUE,TRUE,3,01/09/2017,Active,10/09/2017,Active Client
904.7685525,1938,30/09/2017,195.9974564,959.6289769,TRUE,66,More Generous Investing,10/09/2017,RetirementBasic,TRUE,TRUE,1,01/09/2017,Active,10/09/2017,Active Client
618.4291931,1939,31/12/2017,650.8623136,862.784238,TRUE,35,Wealth Comes in Many Forms,05/12/2017,Cash,TRUE,TRUE,2,01/12/2017,Active,05/12/2017,Active Client
797.6172032,1939,31/12/2017,129.8533092,913.4876321,TRUE,54,Now Prove It,05/12/2017,Brokerage,TRUE,TRUE,3,01/12/2017,Active,05/12/2017,Active Client
90.0762726,1939,31/12/2017,614.7253042,504.5757501,FALSE,0,,22/05/2018,Savings,TRUE,FALSE,0,01/12/2017,Inactive,05/12/2017,Inactive Client
645.4135301,1939,31/12/2017,767.3149327,721.4420298,FALSE,0,,05/05/2018,Education,TRUE,FALSE,5,01/12/2017,Inactive,05/12/2017,Inactive Client
736.8493193,1939,31/12/2017,259.0374878,26.91096576,TRUE,129,,29/08/2018,FinancialPlan,TRUE,FALSE,3,01/12/2017,Inactive,05/12/2017,Inactive Client
616.2827587,1940,31/01/2018,185.4752878,733.0087775,TRUE,43,More Generous Investing,18/01/2018,RetirementBrokerage,TRUE,TRUE,4,01/01/2018,Active,18/01/2018,Active Client
695.336641,1940,31/01/2018,571.8213035,13.88621322,TRUE,60,A Loan With A View,18/01/2018,RetirementPlan,TRUE,TRUE,4,01/01/2018,Active,18/01/2018,Active Client
979.0208175,1940,31/01/2018,261.2484205,572.9061269,TRUE,141,,26/08/2018,ManagedPortfolio,TRUE,FALSE,4,01/01/2018,Inactive,18/01/2018,Inactive Client
138.3674519,1940,31/01/2018,461.2207601,153.0509098,TRUE,11,More Generous Investing,18/01/2018,RetirementBasic,TRUE,TRUE,1,01/01/2018,Active,18/01/2018,Active Client
200.1466691,1941,31/03/2018,172.8282457,303.8892167,TRUE,15,Now Prove It,07/03/2016,Brokerage,TRUE,TRUE,5,01/03/2018,Active,07/03/2018,Active Client
847.9142402,1941,31/03/2018,951.4794369,401.1006102,FALSE,0,,16/06/2017,Savings,TRUE,FALSE,3,01/03/2018,Inactive,07/03/2018,Inactive Client
543.7447761,1941,31/03/2018,407.8199601,39.51619507,FALSE,0,,10/02/2017,Education,TRUE,FALSE,4,01/03/2018,Inactive,07/03/2018,Inactive Client
853.4525544,1941,31/03/2018,189.9451152,747.8614872,TRUE,59,More Generous Investing,07/03/2016,FinancialPlan,TRUE,TRUE,5,01/03/2018,Active,07/03/2018,Active Client
981.525681,1941,31/03/2018,321.0131142,314.2965071,TRUE,19,Now Prove It,07/03/2016,RetirementBrokerage,TRUE,TRUE,0,01/03/2018,Active,07/03/2018,Active Client
507.5459977,1941,31/03/2018,137.3272007,354.7711078,TRUE,72,Wealth Comes in Many Forms,07/03/2016,RetirementPlan,TRUE,TRUE,2,01/03/2018,Active,07/03/2018,Active Client
395.0573929,1942,31/08/2017,11.47543977,466.7592706,TRUE,23,More Generous Investing,05/08/2017,Savings,TRUE,TRUE,1,01/08/2017,Active,05/08/2017,Active Client
217.6065627,1942,31/08/2017,449.2302491,957.5210615,TRUE,110,,04/11/2017,Education,TRUE,FALSE,0,01/08/2017,Inactive,05/08/2017,Inactive Client
106.7609908,1942,31/08/2017,281.762441,960.6698622,TRUE,15,More Generous Investing,05/08/2017,ManagedPortfolio,TRUE,TRUE,0,01/08/2017,Active,05/08/2017,Active Client
178.3875364,1942,31/08/2017,875.2592476,85.49734988,FALSE,0,,01/04/2018,RetirementBasic,TRUE,FALSE,3,01/08/2017,Inactive,05/08/2017,Inactive Client
315.3269208,1943,31/08/2018,340.986716,913.2620861,TRUE,66,Now Prove It,16/08/2016,Savings,TRUE,TRUE,2,01/08/2018,Active,16/08/2018,Active Client
714.3350258,1943,31/08/2018,61.88620617,639.7907644,TRUE,148,The Best Things in Life Are Not Fees,16/08/2016,Education,TRUE,TRUE,0,01/08/2018,Active,16/08/2018,Active Client
972.6850936,1943,31/08/2018,438.3399951,753.0012984,TRUE,121,Wealth Comes in Many Forms,16/08/2016,FinancialPlan,TRUE,TRUE,5,01/08/2018,Active,16/08/2018,Active Client
577.6002677,1943,31/08/2018,489.6825407,227.3161913,FALSE,0,,02/10/2017,RetirementBrokerage,TRUE,FALSE,0,01/08/2018,Inactive,16/08/2018,Inactive Client
263.011864,1943,31/08/2018,382.1631308,448.324318,TRUE,3,More Generous Investing,16/08/2016,RetirementBasic,TRUE,TRUE,3,01/08/2018,Active,16/08/2018,Active Client
686.4290418,1944,31/03/2018,135.6371575,25.36215193,TRUE,31,More Generous Investing,26/03/2016,Cash,TRUE,TRUE,1,01/03/2018,Active,26/03/2018,Active Client
866.5256309,1944,31/03/2018,485.3617301,433.5984895,TRUE,106,A Loan With A View,26/03/2016,Brokerage,TRUE,TRUE,1,01/03/2018,Active,26/03/2018,Active Client
564.2830558,1945,28/02/2017,949.1355548,198.1818591,TRUE,54,Now Prove It,14/02/2017,Brokerage,TRUE,TRUE,3,01/02/2017,Active,14/02/2017,Active Client
605.6519322,1945,28/02/2017,623.3814758,293.2356019,TRUE,13,Now Prove It,14/02/2017,Savings,TRUE,TRUE,0,01/02/2017,Active,14/02/2017,Active Client
926.6018024,1945,28/02/2017,680.8188485,908.0498546,TRUE,137,,02/12/2017,Education,TRUE,FALSE,1,01/02/2017,Inactive,14/02/2017,Inactive Client
706.6809342,1945,28/02/2017,26.91376463,342.4841501,TRUE,42,Wealth Comes in Many Forms,14/02/2017,FinancialPlan,TRUE,TRUE,1,01/02/2017,Active,14/02/2017,Active Client
51.72116791,1945,28/02/2017,897.0643998,781.3019328,TRUE,98,,13/05/2018,RetirementBrokerage,TRUE,FALSE,3,01/02/2017,Inactive,14/02/2017,Inactive Client
134.4775199,1945,28/02/2017,495.4319329,910.6295707,TRUE,138,,20/07/2017,RetirementPlan,TRUE,FALSE,4,01/02/2017,Inactive,14/02/2017,Inactive Client
906.3988355,1945,28/02/2017,805.7610616,448.9522624,FALSE,0,,22/03/2017,ManagedPortfolio,TRUE,FALSE,2,01/02/2017,Inactive,14/02/2017,Inactive Client
120.3771387,1946,31/01/2018,238.9633546,27.43902245,TRUE,50,Now Prove It,12/01/2016,FinancialPlan,TRUE,TRUE,2,01/01/2018,Active,11/01/2018,Active Client
435.2056201,1946,31/01/2018,853.2075049,258.4603999,TRUE,65,Now Prove It,12/01/2016,RetirementPlan,TRUE,TRUE,2,01/01/2018,Active,11/01/2018,Active Client
272.190532,1946,31/01/2018,331.7881933,862.3119472,TRUE,108,A Loan With A View,12/01/2016,ManagedPortfolio,TRUE,TRUE,3,01/01/2018,Active,11/01/2018,Active Client
661.5680719,1947,30/06/2016,462.3021258,408.4167648,TRUE,14,Now Prove It,15/06/2016,FinancialPlan,TRUE,TRUE,2,01/06/2016,Active,15/06/2016,Active Client
324.8909271,1947,30/06/2016,309.0729347,708.6541117,FALSE,0,,03/03/2017,RetirementBrokerage,TRUE,FALSE,2,01/06/2016,Inactive,15/06/2016,Inactive Client
104.0971998,1947,30/06/2016,833.1392692,757.5536767,TRUE,48,A Loan With A View,15/06/2016,RetirementPlan,TRUE,TRUE,0,01/06/2016,Active,15/06/2016,Active Client
696.9161247,1947,30/06/2016,747.9189014,126.4479589,TRUE,78,A Loan With A View,15/06/2016,ManagedPortfolio,TRUE,TRUE,3,01/06/2016,Active,15/06/2016,Active Client
263.2659874,1947,30/06/2016,459.9358779,974.1595566,FALSE,0,,24/12/2017,RetirementBasic,TRUE,FALSE,3,01/06/2016,Inactive,15/06/2016,Inactive Client
699.077518,1948,31/07/2016,101.8849091,834.8137655,TRUE,55,Now Prove It,09/07/2016,RetirementBrokerage,TRUE,TRUE,0,01/07/2016,Active,09/07/2016,Active Client
189.9624699,1948,31/07/2016,142.9445139,349.0286178,TRUE,150,The Best Things in Life Are Not Fees,09/07/2016,RetirementPlan,TRUE,TRUE,0,01/07/2016,Active,09/07/2016,Active Client
19.36444154,1948,31/07/2016,984.5975259,889.6719915,TRUE,28,More Generous Investing,09/07/2016,RetirementBasic,TRUE,TRUE,5,01/07/2016,Active,09/07/2016,Active Client
898.9898194,1949,30/06/2016,80.73111658,633.3513286,FALSE,0,,18/06/2018,Cash,TRUE,FALSE,3,01/06/2016,Inactive,07/06/2016,Inactive Client
652.2367343,1949,30/06/2016,584.0375693,456.7807963,FALSE,0,,06/09/2016,Brokerage,TRUE,FALSE,3,01/06/2016,Inactive,07/06/2016,Inactive Client
583.5294711,1949,30/06/2016,490.6042599,295.835397,FALSE,0,,20/10/2016,Savings,TRUE,FALSE,3,01/06/2016,Inactive,07/06/2016,Inactive Client
488.6638631,1949,30/06/2016,143.6406904,656.3479932,TRUE,44,Now Prove It,07/06/2016,RetirementBrokerage,TRUE,TRUE,5,01/06/2016,Active,07/06/2016,Active Client
394.9077973,1949,30/06/2016,778.680292,853.1911695,TRUE,110,A Loan With A View,07/06/2016,RetirementPlan,TRUE,TRUE,2,01/06/2016,Active,07/06/2016,Active Client
884.5614087,1949,30/06/2016,922.2609088,120.2454125,TRUE,87,Now Prove It,07/06/2016,RetirementBasic,TRUE,TRUE,0,01/06/2016,Active,07/06/2016,Active Client
613.0338231,1950,31/03/2016,91.58171015,220.8508338,TRUE,79,Now Prove It,18/03/2016,Brokerage,TRUE,TRUE,0,01/03/2016,Active,18/03/2016,Active Client
337.5416918,1950,31/03/2016,10.25568673,82.38673656,TRUE,48,Now Prove It,18/03/2016,Savings,TRUE,TRUE,5,01/03/2016,Active,18/03/2016,Active Client
684.2547385,1950,31/03/2016,86.20425725,262.9362936,TRUE,38,Now Prove It,18/03/2016,FinancialPlan,TRUE,TRUE,1,01/03/2016,Active,18/03/2016,Active Client
793.8127741,1950,31/03/2016,397.9511711,475.7006467,TRUE,122,,25/10/2017,RetirementBrokerage,TRUE,FALSE,2,01/03/2016,Inactive,18/03/2016,Inactive Client
375.8293,1951,30/11/2017,475.5997914,607.175448,TRUE,61,Now Prove It,25/11/2017,Cash,TRUE,TRUE,5,01/11/2017,Active,25/11/2017,Active Client
424.7928583,1951,30/11/2017,136.6277839,84.01714604,TRUE,61,,23/12/2017,Brokerage,TRUE,FALSE,3,01/11/2017,Inactive,25/11/2017,Inactive Client
682.959126,1951,30/11/2017,584.4484755,667.181978,TRUE,65,More Generous Investing,25/11/2017,Savings,TRUE,TRUE,1,01/11/2017,Active,25/11/2017,Active Client
115.6699154,1951,30/11/2017,406.5806235,469.8036491,TRUE,74,Wealth Comes in Many Forms,25/11/2017,Education,TRUE,TRUE,0,01/11/2017,Active,25/11/2017,Active Client
953.6209275,1952,31/07/2018,308.1031314,949.5493984,TRUE,20,Now Prove It,05/07/2016,FinancialPlan,TRUE,TRUE,5,01/07/2018,Active,05/07/2018,Active Client
742.6387302,1952,31/07/2018,997.8946915,332.3171546,FALSE,0,,18/07/2016,RetirementBrokerage,TRUE,FALSE,0,01/07/2018,Inactive,05/07/2018,Inactive Client
855.1645611,1952,31/07/2018,430.6385539,894.6983866,TRUE,19,More Generous Investing,05/07/2016,RetirementPlan,TRUE,TRUE,2,01/07/2018,Active,05/07/2018,Active Client
276.4627487,1952,31/07/2018,143.714214,541.4899429,FALSE,0,,28/02/2018,ManagedPortfolio,TRUE,FALSE,3,01/07/2018,Inactive,05/07/2018,Inactive Client
608.9064266,1952,31/07/2018,830.6930806,450.9911396,FALSE,0,,08/04/2018,RetirementBasic,TRUE,FALSE,4,01/07/2018,Inactive,05/07/2018,Inactive Client
178.2068554,1953,30/11/2017,983.7591329,970.614002,TRUE,49,Now Prove It,08/11/2017,Savings,TRUE,TRUE,2,01/11/2017,Active,08/11/2017,Active Client
351.423666,1953,30/11/2017,543.6437645,769.4922723,TRUE,49,A Loan With A View,08/11/2017,Education,TRUE,TRUE,2,01/11/2017,Active,08/11/2017,Active Client
372.8863623,1953,30/11/2017,973.9337858,427.6687899,TRUE,94,Now Prove It,08/11/2017,FinancialPlan,TRUE,TRUE,4,01/11/2017,Active,08/11/2017,Active Client
61.70369231,1953,30/11/2017,650.658623,878.3055434,TRUE,3,More Generous Investing,08/11/2017,RetirementBasic,TRUE,TRUE,3,01/11/2017,Active,08/11/2017,Active Client
482.2467736,1954,31/07/2017,510.3970604,877.3551039,FALSE,0,,25/04/2018,Cash,TRUE,FALSE,4,01/07/2017,Inactive,27/07/2017,Inactive Client
756.8160473,1954,31/07/2017,6.722000661,318.2227288,TRUE,19,More Generous Investing,27/07/2017,Brokerage,TRUE,TRUE,3,01/07/2017,Active,27/07/2017,Active Client
439.2294422,1954,31/07/2017,800.3933367,295.7899204,FALSE,0,,06/05/2018,Savings,TRUE,FALSE,0,01/07/2017,Inactive,27/07/2017,Inactive Client
376.7339283,1955,31/05/2016,231.4220366,857.7774717,TRUE,100,Now Prove It,17/05/2016,RetirementBrokerage,TRUE,TRUE,0,01/05/2016,Active,17/05/2016,Active Client
115.871352,1955,31/05/2016,207.1171409,459.0051521,FALSE,0,,18/08/2017,RetirementPlan,TRUE,FALSE,5,01/05/2016,Inactive,17/05/2016,Inactive Client
361.2249354,1955,31/05/2016,282.322917,463.1190849,TRUE,133,,29/01/2018,ManagedPortfolio,TRUE,FALSE,2,01/05/2016,Inactive,17/05/2016,Inactive Client
921.5883638,1956,30/04/2018,998.2930573,346.0933059,TRUE,61,Now Prove It,22/04/2018,FinancialPlan,TRUE,TRUE,0,01/04/2018,Active,22/04/2018,Active Client
934.7373594,1956,30/04/2018,616.6243378,142.5022826,TRUE,131,The Best Things in Life Are Not Fees,22/04/2018,RetirementBrokerage,TRUE,TRUE,1,01/04/2018,Active,22/04/2018,Active Client
856.5695576,1956,30/04/2018,231.3774202,124.8950067,TRUE,93,A Loan With A View,22/04/2018,RetirementPlan,TRUE,TRUE,2,01/04/2018,Active,22/04/2018,Active Client
682.2978422,1956,30/04/2018,693.2695925,872.9011115,FALSE,0,,09/09/2018,ManagedPortfolio,TRUE,FALSE,1,01/04/2018,Inactive,22/04/2018,Inactive Client
229.2840575,1957,30/09/2017,979.3854611,827.4936453,TRUE,23,Now Prove It,18/09/2017,Brokerage,TRUE,TRUE,5,01/09/2017,Active,18/09/2017,Active Client
270.1974125,1957,30/09/2017,775.9588935,56.04165875,TRUE,133,The Best Things in Life Are Not Fees,18/09/2017,Savings,TRUE,TRUE,0,01/09/2017,Active,18/09/2017,Active Client
223.6331753,1957,30/09/2017,594.7941234,331.3711963,FALSE,0,,21/05/2018,Education,TRUE,FALSE,0,01/09/2017,Inactive,18/09/2017,Inactive Client
550.3684952,1957,30/09/2017,114.4219994,395.267707,TRUE,47,Now Prove It,18/09/2017,FinancialPlan,TRUE,TRUE,0,01/09/2017,Active,18/09/2017,Active Client
827.1594224,1957,30/09/2017,438.3085284,349.8179965,FALSE,0,,25/04/2018,RetirementBrokerage,TRUE,FALSE,0,01/09/2017,Inactive,18/09/2017,Inactive Client
