ASSETS,CUSTOMER_ID,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
198657,1892,80000,Insurance
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
55470,1893,300000,Recreation
89689,1894,300000,Recreation
89689,1894,300000,Recreation
89689,1894,300000,Recreation
89689,1894,300000,Recreation
210104,1895,750000,Savings
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
185972,1896,80000,Uncategorized
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
88073,1897,300000,Food
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
91729,1898,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
78658,1899,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
80865,1900,300000,Recreation
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
137092,1901,150000,Health
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
56759,1902,300000,Recreation
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
129645,1903,1250000,Utilities
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
192691,1904,80000,Transportaion
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
250076,1905,1250000,Uncategorized
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
200001,1906,750000,Insurance
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
62563,1907,300000,Recreation
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
223018,1908,750000,Health
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
203861,1909,80000,Transportaion
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
254098,1910,1250000,Uncategorized
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
231056,1911,1250000,Giving
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
162040,1912,150000,Food
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
50629,1913,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
75798,1914,300000,Recreation
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
102603,1915,100000,Housing
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
68584,1916,300000,Recreation
