ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,MANAGEMENT_FEES,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE, ,  
58217.45018,689.231806,1727,30/06/2018,160.5733489,315.7233407,TRUE,119,,122633,,97438,,19/07/2018,457.5757629,762.7260603,395.2458632,Education,TRUE,FALSE,4,01/06/2018,Inactive,23/06/2018,Inactive Client,0,810.4521568,693.3434483,611.1771398,,
58217.45018,320.2763418,1727,30/06/2018,178.4947012,483.7895531,TRUE,82,23/06/2018,119800,23/06/2018,96580,Wealth Comes in Many Forms,23/06/2018,617.9531945,496.3802175,558.8225638,FinancialPlan,TRUE,TRUE,3,01/06/2018,Active,23/06/2018,Active Client,0,420.2729055,632.3282079,737.9865208,,
58217.45018,178.0197278,1727,30/06/2018,514.0558293,961.8965624,FALSE,0,,112815,,107224,,22/09/2018,14.80203553,973.022247,0.199688603,RetirementBrokerage,TRUE,FALSE,3,01/06/2018,Inactive,23/06/2018,Inactive Client,0,943.5889848,281.7159859,145.1303457,,
58217.45018,956.9969517,1727,30/06/2018,637.1176167,882.9766249,FALSE,0,,135959,,90385,,14/08/2018,12.54387265,403.2501239,279.4653961,RetirementPlan,TRUE,FALSE,3,01/06/2018,Inactive,23/06/2018,Inactive Client,0,360.0244544,122.8306578,933.9879803,,
32734.59784,570.6291908,1727,30/06/2018,536.5868622,42.67018963,TRUE,119,,78469,,81316,,17/07/2018,113.5287296,12.3859102,868.4726866,ManagedPortfolio,TRUE,FALSE,4,01/06/2018,Inactive,23/06/2018,Inactive Client,0,970.0569836,663.2004129,678.663463,,
32734.59784,455.9928055,1727,30/06/2018,953.8032009,259.9864476,TRUE,129,23/06/2018,103076,23/06/2018,45057,The Best Things in Life Are Not Fees,23/06/2018,639.8423592,98.20458316,417.5479471,RetirementBasic,TRUE,TRUE,5,01/06/2018,Active,23/06/2018,Active Client,0,375.704087,241.5613218,650.8282408,,
32734.59784,527.3533244,1728,31/07/2016,147.5389227,118.3505309,TRUE,23,17/07/2016,106198,17/07/2016,68571,More Generous Investing,17/07/2016,959.2482428,7.666508385,725.3311009,Savings,TRUE,TRUE,2,01/07/2016,Active,17/07/2016,Active Client,0,726.4603494,287.4176965,991.5538334,,
32734.59784,164.1902543,1728,31/07/2016,923.080603,313.6641772,FALSE,0,,46740,,122889,,20/01/2017,104.9270817,809.402128,596.8467451,Education,TRUE,FALSE,5,01/07/2016,Inactive,17/07/2016,Inactive Client,0,625.0312432,79.25519569,316.4735673,,
9623.092203,824.0244439,1728,31/07/2016,569.2319085,122.688424,TRUE,148,17/07/2016,55522,17/07/2016,85219,The Best Things in Life Are Not Fees,17/07/2016,469.2698555,590.0214634,606.8253451,FinancialPlan,TRUE,TRUE,5,01/07/2016,Active,17/07/2016,Active Client,0,209.8698679,713.0606016,211.3129783,,
9623.092203,910.097258,1728,31/07/2016,305.6365392,673.7362619,TRUE,8,17/07/2016,129135,17/07/2016,104063,More Generous Investing,17/07/2016,351.052147,711.4382065,923.2132046,RetirementBasic,TRUE,TRUE,0,01/07/2016,Active,17/07/2016,Active Client,0,836.4595624,95.45634173,691.4892074,,
9623.092203,836.3281381,1729,30/06/2018,701.3761936,493.7546705,TRUE,80,28/06/2018,135522,28/06/2018,67416,Now Prove It,28/06/2018,257.6831512,897.4753976,471.8323595,Savings,TRUE,TRUE,0,01/06/2018,Active,28/06/2018,Active Client,0,28.01924169,993.7594029,649.745469,,
9623.092203,402.9691767,1729,30/06/2018,668.5957502,417.3182973,TRUE,82,28/06/2018,104909,28/06/2018,133756,Now Prove It,28/06/2018,31.37679024,829.4262986,382.066233,Education,TRUE,TRUE,0,01/06/2018,Active,28/06/2018,Active Client,0,795.6083512,420.1907072,275.1768408,,
9623.092203,625.8296978,1729,30/06/2018,766.349107,492.7523812,TRUE,29,28/06/2018,130457,28/06/2018,45257,Now Prove It,28/06/2018,756.759712,795.3380179,721.3668973,FinancialPlan,TRUE,TRUE,5,01/06/2018,Active,28/06/2018,Active Client,0,757.01105,670.3779907,669.2714469,,
9623.092203,932.0857926,1729,30/06/2018,241.005062,324.8041364,FALSE,0,,62397,,99207,,21/07/2018,86.10850398,108.3865935,850.7263807,RetirementBrokerage,TRUE,FALSE,2,01/06/2018,Inactive,28/06/2018,Inactive Client,0,352.4667375,33.7969949,454.2624838,,
4041.313216,635.5939434,1729,30/06/2018,921.1711829,746.9965408,FALSE,0,,111191,,98308,,09/08/2018,467.5949546,365.4570409,592.4227616,RetirementPlan,TRUE,FALSE,2,01/06/2018,Inactive,28/06/2018,Inactive Client,0,30.17317809,670.2608543,188.8512928,,
4041.313216,958.1640479,1729,30/06/2018,920.2821082,811.4346435,TRUE,44,28/06/2018,112379,28/06/2018,117469,Now Prove It,28/06/2018,32.24518523,717.0904532,771.7317865,RetirementBasic,TRUE,TRUE,3,01/06/2018,Active,28/06/2018,Active Client,0,253.1447529,657.1529196,650.2754598,,
383.1391147,717.3354528,1730,30/06/2018,710.4935403,546.7754907,TRUE,3,20/06/2018,77399,20/06/2018,80588,More Generous Investing,20/06/2018,21.02430124,736.240923,645.3551443,Cash,TRUE,TRUE,2,01/06/2018,Active,20/06/2018,Active Client,0,924.6204691,158.5657748,350.8101315,,
383.1391147,804.4056344,1730,30/06/2018,269.0709711,303.9259804,TRUE,91,20/06/2018,73306,20/06/2018,45382,A Loan With A View,20/06/2018,36.6897945,887.7304373,173.4022698,Brokerage,TRUE,TRUE,3,01/06/2018,Active,20/06/2018,Active Client,0,785.7945109,373.1115665,248.9587124,,
383.1391147,717.0406253,1731,30/06/2018,915.4995915,409.3937906,TRUE,38,05/06/2016,52802,05/06/2016,114279,More Generous Investing,05/06/2016,582.9043364,670.4765458,254.0381476,Savings,TRUE,TRUE,5,01/06/2018,Active,05/06/2018,Active Client,0,338.4373886,883.3265063,198.7183628,,
62247.47753,257.0470432,1731,30/06/2018,885.7782707,643.3229246,FALSE,0,,117944,,143763,,05/04/2018,217.2787292,872.5415942,641.6476443,Education,TRUE,FALSE,3,01/06/2018,Inactive,05/06/2018,Inactive Client,0,169.9097911,299.5069176,89.86012802,,
62247.47753,165.2989207,1731,30/06/2018,570.2757283,912.275967,TRUE,7,05/06/2016,91128,05/06/2016,82686,More Generous Investing,05/06/2016,805.2885316,39.38104261,753.2387126,RetirementBasic,TRUE,TRUE,3,01/06/2018,Active,05/06/2018,Active Client,0,958.5827119,912.1675275,508.1145429,,
62247.47753,499.2299326,1732,31/03/2017,405.4718341,447.6934225,TRUE,12,04/03/2017,108856,04/03/2017,48210,More Generous Investing,04/03/2017,906.856092,540.0818108,931.3798364,RetirementBrokerage,TRUE,TRUE,5,01/03/2017,Active,04/03/2017,Active Client,0,851.4585904,551.394063,798.7207623,,
62247.47753,269.5890927,1732,31/03/2017,842.067459,87.8230283,TRUE,80,04/03/2017,66315,04/03/2017,142750,Wealth Comes in Many Forms,04/03/2017,935.1887915,252.3168094,340.4562958,RetirementPlan,TRUE,TRUE,5,01/03/2017,Active,04/03/2017,Active Client,0,971.7025713,125.5314998,909.9435537,,
10284.7976,71.52774786,1732,31/03/2017,754.5764961,467.8153212,TRUE,121,,51155,,87870,,29/04/2017,970.3629291,514.5196792,306.5184862,ManagedPortfolio,TRUE,FALSE,1,01/03/2017,Inactive,04/03/2017,Inactive Client,0,802.0574843,536.7675731,516.888181,,
10284.7976,314.2694761,1732,31/03/2017,190.5337355,662.5991657,TRUE,80,04/03/2017,95200,04/03/2017,122048,Wealth Comes in Many Forms,04/03/2017,14.89909692,708.4410501,16.95465137,RetirementBasic,TRUE,TRUE,2,01/03/2017,Active,04/03/2017,Active Client,0,903.0069672,136.7071539,635.1274297,,
10284.7976,903.4623778,1733,31/08/2018,262.5833078,749.5114575,TRUE,71,06/08/2018,94945,06/08/2018,81581,Wealth Comes in Many Forms,06/08/2018,918.1331099,586.1205692,936.2681211,Cash,TRUE,TRUE,2,01/08/2018,Active,06/08/2018,Active Client,0,902.7651871,26.83934457,151.1400043,,
4324.702822,987.2613911,1733,31/08/2018,472.6053217,706.4316201,TRUE,3,06/08/2018,124811,06/08/2018,114379,More Generous Investing,06/08/2018,193.5659572,428.4246431,125.322458,Savings,TRUE,TRUE,0,01/08/2018,Active,06/08/2018,Active Client,0,463.2182022,501.5061434,976.3495221,,
4324.702822,181.3274371,1733,31/08/2018,827.7233407,721.387535,TRUE,71,06/08/2018,92750,06/08/2018,96451,Wealth Comes in Many Forms,06/08/2018,58.913908,917.6885394,297.5946115,Education,TRUE,TRUE,4,01/08/2018,Active,06/08/2018,Active Client,0,882.2805836,191.9733315,779.5258913,,
4324.702822,333.5797297,1734,31/05/2018,869.2186225,24.72655774,TRUE,10,13/05/2016,113678,13/05/2016,81261,More Generous Investing,13/05/2016,128.6265389,869.4731629,14.86476074,Brokerage,TRUE,TRUE,5,01/05/2018,Active,13/05/2018,Active Client,0,641.242411,43.51080742,75.20118005,,
4324.702822,112.1766845,1734,31/05/2018,932.1295635,107.2083562,TRUE,135,13/05/2016,121091,13/05/2016,117058,A Loan With A View,13/05/2016,811.3008372,89.41400008,977.72597,Savings,TRUE,TRUE,5,01/05/2018,Active,13/05/2018,Active Client,0,529.7861904,230.3450715,880.069711,,
4324.702822,47.5950971,1734,31/05/2018,222.0190139,621.7395694,FALSE,0,,116431,,77214,,18/06/2017,352.5012775,33.3652809,710.8860729,Education,TRUE,FALSE,4,01/05/2018,Inactive,13/05/2018,Inactive Client,0,270.0165044,594.841228,532.1313324,,
21651.78128,82.1085521,1734,31/05/2018,368.88128,931.1944846,TRUE,64,13/05/2016,70679,13/05/2016,63521,A Loan With A View,13/05/2016,270.873576,120.1488596,736.3165564,FinancialPlan,TRUE,TRUE,3,01/05/2018,Active,13/05/2018,Active Client,0,670.4454121,881.1236892,448.5618054,,
21651.78128,384.404457,1734,31/05/2018,857.7266618,259.3988684,FALSE,0,,97622,,104010,,04/07/2016,76.14882456,870.852585,707.4192674,RetirementBrokerage,TRUE,FALSE,4,01/05/2018,Inactive,13/05/2018,Inactive Client,0,542.2444974,690.4282004,219.4307152,,
21651.78128,749.5725469,1735,31/10/2016,197.2079606,566.564498,TRUE,75,24/10/2016,123753,24/10/2016,144482,Now Prove It,24/10/2016,838.9957185,229.769615,742.9081977,RetirementBrokerage,TRUE,TRUE,5,01/10/2016,Active,24/10/2016,Active Client,0,973.3997216,548.3537126,816.6521546,,
21651.78128,865.6728852,1735,31/10/2016,417.4079008,470.1878375,FALSE,0,,97886,,118152,,02/07/2017,875.8224458,146.4596756,760.8224326,RetirementPlan,TRUE,FALSE,1,01/10/2016,Inactive,24/10/2016,Inactive Client,0,129.3729364,150.038209,918.7251758,,
3009.698043,427.311928,1735,31/10/2016,710.1366352,772.6690222,FALSE,0,,50055,,55579,,19/02/2017,261.0279992,861.1022362,473.8173493,ManagedPortfolio,TRUE,FALSE,1,01/10/2016,Inactive,24/10/2016,Inactive Client,0,100.8358817,801.3757012,166.9042001,,
3009.698043,930.9272298,1735,31/10/2016,71.99562418,301.1935001,TRUE,136,,64373,,109912,,11/08/2018,108.5925945,894.6227622,286.0533561,RetirementBasic,TRUE,FALSE,5,01/10/2016,Inactive,24/10/2016,Inactive Client,0,765.2060969,984.6706387,123.0810008,,
3009.698043,614.3242908,1736,31/01/2017,937.6394705,503.6211719,TRUE,127,,83967,,89782,,11/02/2018,121.2354234,864.9875476,34.45933098,Cash,TRUE,FALSE,1,01/01/2017,Inactive,21/01/2017,Inactive Client,0,187.9851574,56.93465589,41.17971951,,
3009.698043,205.9116398,1736,31/01/2017,203.4409289,398.0831297,TRUE,16,21/01/2017,107699,21/01/2017,144183,More Generous Investing,21/01/2017,96.74985815,910.0331012,671.82602,RetirementBrokerage,TRUE,TRUE,4,01/01/2017,Active,21/01/2017,Active Client,0,775.1283314,175.6876861,138.3087305,,
3009.698043,735.6657737,1736,31/01/2017,567.2663626,67.98512435,TRUE,127,,118885,,52110,,10/12/2017,263.9862262,713.8943342,480.6221034,RetirementPlan,TRUE,FALSE,5,01/01/2017,Inactive,21/01/2017,Inactive Client,0,292.200833,132.6856803,980.5973612,,
7267.667113,796.1708241,1736,31/01/2017,943.1664625,282.3590304,FALSE,0,,51411,,114499,,10/08/2018,82.36410025,903.0154018,140.3459882,ManagedPortfolio,TRUE,FALSE,3,01/01/2017,Inactive,21/01/2017,Inactive Client,0,192.2560839,790.5749943,897.5153201,,
7267.667113,601.4546963,1736,31/01/2017,561.0494298,776.0831127,TRUE,138,,88873,,105138,,06/05/2017,392.3251023,979.1592698,890.0286176,RetirementBasic,TRUE,FALSE,2,01/01/2017,Inactive,21/01/2017,Inactive Client,0,510.634587,308.8111997,777.5567321,,
7267.667113,810.929073,1737,30/04/2018,222.8165055,519.2139706,TRUE,66,02/04/2018,45095,02/04/2018,97836,Now Prove It,02/04/2018,853.0449385,629.247151,221.8190278,FinancialPlan,TRUE,TRUE,0,01/04/2018,Active,02/04/2018,Active Client,0,15.97708855,547.8804389,358.7286966,,
7267.667113,908.5869997,1737,30/04/2018,626.9831766,927.7369839,FALSE,0,,93117,,103860,,16/07/2018,550.121852,823.6170314,117.7057665,RetirementBrokerage,TRUE,FALSE,2,01/04/2018,Inactive,02/04/2018,Inactive Client,0,235.6958764,525.4343425,961.4467092,,
7267.667113,127.8077212,1737,30/04/2018,286.8066354,381.3972857,TRUE,57,02/04/2018,123802,02/04/2018,53553,Wealth Comes in Many Forms,02/04/2018,326.1800308,63.83694164,737.5546504,RetirementPlan,TRUE,TRUE,4,01/04/2018,Active,02/04/2018,Active Client,0,865.3027108,35.15966929,919.9936578,,
12138.39161,782.8301237,1737,30/04/2018,577.0135787,300.0840763,TRUE,114,02/04/2018,113496,02/04/2018,116765,The Best Things in Life Are Not Fees,02/04/2018,611.8381135,202.6931083,459.1044724,ManagedPortfolio,TRUE,TRUE,3,01/04/2018,Active,02/04/2018,Active Client,0,38.86409495,693.4566067,321.1077533,,
12138.39161,697.6629596,1737,30/04/2018,753.6452114,141.6012506,FALSE,0,,108783,,127788,,09/05/2018,609.1076663,494.3464122,514.5730317,RetirementBasic,TRUE,FALSE,4,01/04/2018,Inactive,02/04/2018,Inactive Client,0,779.1235149,185.3035344,503.5760933,,
12138.39161,199.4090427,1738,30/04/2018,39.67660417,587.4751622,FALSE,0,,53027,,62178,,25/04/2018,837.2573447,552.3269006,72.14937944,Cash,TRUE,FALSE,5,01/04/2018,Inactive,15/04/2018,Inactive Client,0,448.3365002,927.3417608,686.9999181,,
12138.39161,24.86613811,1738,30/04/2018,951.4393362,245.9041903,FALSE,0,,111781,,89679,,27/07/2018,292.9683563,356.4061038,727.1023231,Brokerage,TRUE,FALSE,2,01/04/2018,Inactive,15/04/2018,Inactive Client,0,152.867871,99.89405325,685.897931,,
12138.39161,754.5559585,1738,30/04/2018,809.3576472,899.0066575,FALSE,0,,83739,,115606,,29/04/2018,186.5222554,698.2714024,288.4756158,Savings,TRUE,FALSE,0,01/04/2018,Inactive,15/04/2018,Inactive Client,0,881.9459168,11.05348377,424.0041198,,
12138.39161,691.0532771,1738,30/04/2018,74.22875458,131.2030767,FALSE,0,,127700,,139663,,23/09/2018,517.1262643,888.4090619,536.2012713,Education,TRUE,FALSE,0,01/04/2018,Inactive,15/04/2018,Inactive Client,0,488.5816416,391.2961254,170.7143144,,
12138.39161,28.01296327,1738,30/04/2018,972.8190201,941.7420609,FALSE,0,,74546,,106460,,23/05/2018,283.7297414,95.62393542,541.1992726,FinancialPlan,TRUE,FALSE,1,01/04/2018,Inactive,15/04/2018,Inactive Client,0,956.3333911,626.3721306,853.7198608,,
12138.39161,582.0993407,1738,30/04/2018,955.6399225,595.437609,TRUE,31,15/04/2018,137163,15/04/2018,58766,Wealth Comes in Many Forms,15/04/2018,811.5863779,864.1081975,888.5579606,RetirementBrokerage,TRUE,TRUE,2,01/04/2018,Active,15/04/2018,Active Client,0,664.9337845,394.9593697,786.831306,,
12138.39161,201.3436536,1738,30/04/2018,884.5982868,939.5411734,TRUE,121,15/04/2018,116807,15/04/2018,141861,The Best Things in Life Are Not Fees,15/04/2018,350.455581,660.959176,480.3653437,RetirementPlan,TRUE,TRUE,0,01/04/2018,Active,15/04/2018,Active Client,0,656.2287587,695.4289961,465.4311937,,
76444.6335,279.0727789,1738,30/04/2018,577.7991685,182.7281734,FALSE,0,,127794,,74511,,12/09/2018,662.4317417,470.289763,322.3517717,ManagedPortfolio,TRUE,FALSE,1,01/04/2018,Inactive,15/04/2018,Inactive Client,0,824.4806135,897.247506,904.4015244,,
76444.6335,331.8362319,1738,30/04/2018,612.2626896,422.7226514,TRUE,98,15/04/2018,50027,15/04/2018,57548,Wealth Comes in Many Forms,15/04/2018,529.6640491,666.7206651,328.6897239,RetirementBasic,TRUE,TRUE,5,01/04/2018,Active,15/04/2018,Active Client,0,854.3593394,971.102177,106.1665628,,
76444.6335,724.2937205,1739,30/09/2016,155.7258972,847.2346225,TRUE,134,,85994,,63679,,07/12/2017,523.8262758,458.4357927,352.0286093,Cash,TRUE,FALSE,4,01/09/2016,Inactive,12/09/2016,Inactive Client,0,598.1825587,227.4745283,800.9617944,,
76444.6335,889.416437,1739,30/09/2016,962.7467229,369.2708202,TRUE,51,12/09/2016,82879,12/09/2016,100488,More Generous Investing,12/09/2016,175.925524,961.2740755,215.6014698,Brokerage,TRUE,TRUE,0,01/09/2016,Active,12/09/2016,Active Client,0,443.6435809,328.5674666,696.7572881,,
76444.6335,442.7493825,1739,30/09/2016,838.2451777,291.807706,TRUE,91,12/09/2016,79050,12/09/2016,142687,Wealth Comes in Many Forms,12/09/2016,142.4448612,204.2295531,990.667799,Savings,TRUE,TRUE,4,01/09/2016,Active,12/09/2016,Active Client,0,736.7771057,974.0023978,542.3670997,,
44160.92978,974.182439,1739,30/09/2016,405.8354913,411.0561777,TRUE,108,,115624,,103725,,17/12/2017,753.1486867,571.7466283,261.4684864,Education,TRUE,FALSE,1,01/09/2016,Inactive,12/09/2016,Inactive Client,0,871.0860883,735.6252616,971.9622918,,
44160.92978,88.28017739,1739,30/09/2016,768.3794759,619.1162853,TRUE,15,12/09/2016,84881,12/09/2016,137895,Now Prove It,12/09/2016,314.1271818,719.9814921,984.7618158,FinancialPlan,TRUE,TRUE,1,01/09/2016,Active,12/09/2016,Active Client,0,965.1066805,232.1565446,747.9926451,,
44160.92978,910.3010291,1740,30/09/2017,29.16932036,395.6681256,TRUE,8,17/09/2017,65814,17/09/2017,130423,More Generous Investing,17/09/2017,274.8248067,759.8844177,481.5300658,Brokerage,TRUE,TRUE,4,01/09/2017,Active,17/09/2017,Active Client,0,694.0751177,1.872209296,744.2900195,,
44160.92978,507.2049537,1740,30/09/2017,536.4593369,651.4170922,TRUE,94,17/09/2017,107514,17/09/2017,95834,A Loan With A View,17/09/2017,724.1008743,284.7250048,746.585872,Savings,TRUE,TRUE,3,01/09/2017,Active,17/09/2017,Active Client,0,12.46239291,826.2886249,475.3630988,,
44160.92978,109.2557467,1740,30/09/2017,718.0682726,819.1310225,FALSE,0,,115516,,106855,,19/11/2017,607.8173362,89.9954817,607.7300522,Education,TRUE,FALSE,2,01/09/2017,Inactive,17/09/2017,Inactive Client,0,16.54250964,689.5525514,618.8047251,,
47044.43097,183.6074016,1740,30/09/2017,594.2608901,181.8698462,TRUE,145,17/09/2017,67907,17/09/2017,88191,The Best Things in Life Are Not Fees,17/09/2017,118.886879,646.6082557,199.8921193,FinancialPlan,TRUE,TRUE,1,01/09/2017,Active,17/09/2017,Active Client,0,868.1620368,683.5024344,625.8146852,,
47044.43097,399.3987035,1740,30/09/2017,15.89631023,727.7141363,FALSE,0,,60840,,57555,,05/08/2018,201.6071255,576.5691257,205.4142876,RetirementBrokerage,TRUE,FALSE,4,01/09/2017,Inactive,17/09/2017,Inactive Client,0,499.9663301,200.6300387,587.9419983,,
47044.43097,253.8768159,1741,31/07/2017,132.103101,130.7181848,TRUE,3,04/07/2017,65650,04/07/2017,70593,More Generous Investing,04/07/2017,720.6777944,807.1730704,856.4634743,Cash,TRUE,TRUE,0,01/07/2017,Active,04/07/2017,Active Client,0,915.4257774,178.6750126,115.0035151,,
47044.43097,0.404576014,1741,31/07/2017,403.9413929,230.9621236,TRUE,89,04/07/2017,137745,04/07/2017,131269,A Loan With A View,04/07/2017,145.4145679,868.5954836,931.5055754,Brokerage,TRUE,TRUE,2,01/07/2017,Active,04/07/2017,Active Client,0,604.9576307,537.6159246,947.981453,,
47044.43097,302.7728098,1741,31/07/2017,68.0912691,989.722795,FALSE,0,,109382,,65624,,18/03/2018,358.2838616,344.2082516,803.6097645,Savings,TRUE,FALSE,2,01/07/2017,Inactive,04/07/2017,Inactive Client,0,857.4237763,221.2797587,455.8222036,,
47044.43097,768.3669696,1741,31/07/2017,881.0295191,384.6186733,FALSE,0,,74929,,81305,,10/08/2018,499.6880447,790.5350611,378.5572118,Education,TRUE,FALSE,2,01/07/2017,Inactive,04/07/2017,Inactive Client,0,984.4777126,119.1662359,262.4347996,,
47044.43097,69.09281045,1741,31/07/2017,195.1548034,671.5321242,FALSE,0,,62012,,46732,,20/07/2018,292.8418631,872.0940079,430.8054367,FinancialPlan,TRUE,FALSE,1,01/07/2017,Inactive,04/07/2017,Inactive Client,0,171.7773373,154.8715062,877.597642,,
20512.4838,932.8858986,1741,31/07/2017,851.4998792,46.20642515,FALSE,0,,77117,,134042,,26/06/2018,933.0599894,685.4656832,949.8759436,RetirementBrokerage,TRUE,FALSE,1,01/07/2017,Inactive,04/07/2017,Inactive Client,0,354.0094039,576.4297911,584.4994591,,
20512.4838,184.0177525,1741,31/07/2017,736.3876499,876.3220646,FALSE,0,,108468,,84636,,24/06/2018,61.50240132,455.5770724,896.216839,RetirementPlan,TRUE,FALSE,4,01/07/2017,Inactive,04/07/2017,Inactive Client,0,433.4009087,467.1866384,210.4934602,,
20512.4838,801.7737809,1742,31/01/2018,444.1355624,628.8969135,TRUE,77,05/01/2016,113116,05/01/2016,62850,More Generous Investing,05/01/2016,49.68764398,251.1555565,686.1799323,Savings,TRUE,TRUE,4,01/01/2018,Active,04/01/2018,Active Client,0,39.30879545,285.6329141,742.1968192,,
20512.4838,837.0206707,1742,31/01/2018,975.7517385,726.5047462,TRUE,97,05/01/2016,115621,05/01/2016,90093,Wealth Comes in Many Forms,05/01/2016,406.8767364,828.322943,358.1957684,Education,TRUE,TRUE,2,01/01/2018,Active,04/01/2018,Active Client,0,66.55503758,177.3559974,228.5418206,,
20512.4838,740.0524058,1742,31/01/2018,479.9729191,447.6488441,TRUE,44,05/01/2016,116444,05/01/2016,70567,Now Prove It,05/01/2016,390.5195623,409.50026,11.99848914,FinancialPlan,TRUE,TRUE,5,01/01/2018,Active,04/01/2018,Active Client,0,217.0558488,741.5775702,751.7183173,,
925.8158463,637.0280559,1742,31/01/2018,904.0737974,887.0548555,FALSE,0,,94156,,86405,,09/03/2017,926.2646681,513.0177219,538.1698619,RetirementBrokerage,TRUE,FALSE,1,01/01/2018,Inactive,04/01/2018,Inactive Client,0,144.8416437,18.03202067,788.214594,,
925.8158463,370.4191459,1742,31/01/2018,216.7574601,91.20671528,TRUE,47,05/01/2016,112539,05/01/2016,95992,Now Prove It,05/01/2016,296.6154563,542.3135035,48.34979372,RetirementBasic,TRUE,TRUE,4,01/01/2018,Active,04/01/2018,Active Client,0,636.7176673,199.1749447,568.7651462,,
